일자,모델코드,입고,출고,재고
2022-12-24,T_M002,12551,13045,70721
2022-12-25,T_M002,11660,14209,68172
2022-12-26,T_M002,11978,13546,66604
2022-12-27,T_M002,15813,13701,68716
2022-12-28,T_M002,12759,15199,66276
2022-12-29,T_M002,13248,15551,63973
2022-12-30,T_M002,15499,13642,65830
2022-12-31,T_M002,13570,14526,64874
2022-01-01,R_M003,8572,8258,40314
2022-01-02,R_M003,7312,7383,40243
2022-01-03,R_M003,8358,7702,40899
2022-01-04,R_M003,7843,9243,39499
2022-01-05,R_M003,6798,7804,38493
2022-01-06,R_M003,8835,7317,40011
2022-01-07,R_M003,7221,8728,38504
2022-01-08,R_M003,8133,8104,38533
2022-01-09,R_M003,6749,8900,36382
2022-01-10,R_M003,8295,9042,35635
2022-01-11,R_M003,8098,9330,34403
2022-01-12,R_M003,8076,8175,34304
2022-01-13,R_M003,7478,7864,33918
2022-01-14,R_M003,7694,8137,33475
2022-01-15,R_M003,7841,7538,33778
2022-01-16,R_M003,7039,8416,32401
2022-01-17,R_M003,9150,6716,34835
2022-01-18,R_M003,9695,9170,35360
2022-01-19,R_M003,7827,7914,35273
2022-01-20,R_M003,7241,8069,34445
2022-01-21,R_M003,7207,6877,34775
2022-01-22,R_M003,7093,8209,33659
2022-01-23,R_M003,9448,9405,33702
2022-01-24,R_M003,6210,7795,32117
2022-01-25,R_M003,7940,7189,32868
2022-01-26,R_M003,7033,7935,31966
2022-01-27,R_M003,7644,5854,33756
2022-01-28,R_M003,9592,7587,35761
2022-01-29,R_M003,6983,7337,35407
2022-01-30,R_M003,6235,7381,34261
2022-01-31,R_M003,8645,7889,35017
2022-02-01,R_M003,6366,5852,35531
2022-02-02,R_M003,6333,6191,35673
2022-02-03,R_M003,5396,6118,34951
2022-02-04,R_M003,5760,5781,34930
2022-02-05,R_M003,6343,6906,34367
2022-02-06,R_M003,5829,6378,33818
2022-02-07,R_M003,5333,5714,33437
2022-02-08,R_M003,6013,5275,34175
2022-02-09,R_M003,5866,6403,33638
2022-02-10,R_M003,5930,7324,32244
2022-02-11,R_M003,5340,5592,31992
2022-02-12,R_M003,7976,6373,33595
2022-02-13,R_M003,5907,5962,33540
2022-02-14,R_M003,5991,6408,33123
2022-02-15,R_M003,6785,6749,33159
2022-02-16,R_M003,6736,5721,34174
2022-02-17,R_M003,6639,6401,34412
2022-02-18,R_M003,6272,6701,33983
2022-02-19,R_M003,5134,6435,32682
2022-02-20,R_M003,5599,6853,31428
2022-02-21,R_M003,5920,6103,31245
2022-02-22,R_M003,6392,5213,32424
2022-02-23,R_M003,5380,7060,30744
2022-02-24,R_M003,5274,6485,29533
2022-02-25,R_M003,5970,6894,28609
2022-02-26,R_M003,5203,7508,26304
2022-02-27,R_M003,5063,5700,25667
2022-02-28,R_M003,6472,6055,26084
2022-03-01,R_M003,3121,2760,26445
2022-03-02,R_M003,2778,2675,26548
2022-03-03,R_M003,2861,3140,26269
2022-03-04,R_M003,2583,2992,25860
2022-03-05,R_M003,2905,3106,25659
2022-03-06,R_M003,3142,2815,25986
2022-03-07,R_M003,2841,3108,25719
2022-03-08,R_M003,3248,2460,26507
2022-03-09,R_M003,2852,3148,26211
2022-03-10,R_M003,2482,3258,25435
2022-03-11,R_M003,2365,3137,24663
2022-03-12,R_M003,2796,2716,24743
2022-03-13,R_M003,2926,2718,24951
2022-03-14,R_M003,3088,3009,25030
2022-03-15,R_M003,3309,2531,25808
2022-03-16,R_M003,3045,3079,25774
2022-03-17,R_M003,3336,2788,26322
2022-03-18,R_M003,3062,3111,26273
2022-03-19,R_M003,3023,3026,26270
2022-03-20,R_M003,3189,3100,26359
2022-03-21,R_M003,2852,3540,25671
2022-03-22,R_M003,3248,2680,26239
2022-03-23,R_M003,3240,2798,26681
2022-03-24,R_M003,3355,3079,26957
2022-03-25,R_M003,3226,2624,27559
2022-03-26,R_M003,2936,2980,27515
2022-03-27,R_M003,2698,2950,27263
2022-03-28,R_M003,2953,2648,27568
2022-03-29,R_M003,3213,2879,27902
2022-03-30,R_M003,3157,3292,27767
2022-03-31,R_M003,2984,2956,27795
2022-04-01,R_M003,1778,2245,27328
2022-04-02,R_M003,1958,2203,27083
2022-04-03,R_M003,2042,2098,27027
2022-04-04,R_M003,2002,1556,27473
2022-04-05,R_M003,2146,1759,27860
2022-04-06,R_M003,1906,2005,27761
2022-04-07,R_M003,2019,1960,27820
2022-04-08,R_M003,1984,1882,27922
2022-04-09,R_M003,2040,2149,27813
2022-04-10,R_M003,2111,1867,28057
2022-04-11,R_M003,1818,2186,27689
2022-04-12,R_M003,1823,2483,27029
2022-04-13,R_M003,2091,2146,26974
2022-04-14,R_M003,2273,1955,27292
2022-04-15,R_M003,2110,2040,27362
2022-04-16,R_M003,2155,2038,27479
2022-04-17,R_M003,2054,1941,27592
2022-04-18,R_M003,2145,2144,27593
2022-04-19,R_M003,1757,1904,27446
2022-04-20,R_M003,1844,2159,27131
2022-04-21,R_M003,1882,2079,26934
2022-04-22,R_M003,1849,1936,26847
2022-04-23,R_M003,1956,1964,26839
2022-04-24,R_M003,2013,2351,26501
2022-04-25,R_M003,1725,2020,26206
2022-04-26,R_M003,1794,2014,25986
2022-04-27,R_M003,1680,1829,25837
2022-04-28,R_M003,2281,1879,26239
2022-04-29,R_M003,1521,1643,26117
2022-04-30,R_M003,1809,1741,26185
2022-05-01,R_M003,2920,2463,26642
2022-05-02,R_M003,2771,3205,26208
2022-05-03,R_M003,2759,3217,25750
2022-05-04,R_M003,3384,2786,26348
2022-05-05,R_M003,2964,3800,25512
2022-05-06,R_M003,3036,2687,25861
2022-05-07,R_M003,2027,3130,24758
2022-05-08,R_M003,2502,2852,24408
2022-05-09,R_M003,3190,2794,24804
2022-05-10,R_M003,3092,2772,25124
2022-05-11,R_M003,2886,3149,24861
2022-05-12,R_M003,2992,2988,24865
2022-05-13,R_M003,3264,3006,25123
2022-05-14,R_M003,2993,2466,25650
2022-05-15,R_M003,3285,3041,25894
2022-05-16,R_M003,2736,2978,25652
2022-05-17,R_M003,2745,2728,25669
2022-05-18,R_M003,2106,3107,24668
2022-05-19,R_M003,2638,3264,24042
2022-05-20,R_M003,2511,2656,23897
2022-05-21,R_M003,3040,2894,24043
2022-05-22,R_M003,2720,3431,23332
2022-05-23,R_M003,3157,2939,23550
2022-05-24,R_M003,3374,2898,24026
2022-05-25,R_M003,2837,3280,23583
2022-05-26,R_M003,3081,2859,23805
2022-05-27,R_M003,2742,3054,23493
2022-05-28,R_M003,2897,2787,23603
2022-05-29,R_M003,3462,3717,23348
2022-05-30,R_M003,3045,2713,23680
2022-05-31,R_M003,3223,2641,24262
2022-06-01,R_M003,10175,9086,25351
2022-06-02,R_M003,8811,8956,25206
2022-06-03,R_M003,9322,8408,26120
2022-06-04,R_M003,9708,7814,28014
2022-06-05,R_M003,9445,9906,27553
2022-06-06,R_M003,8634,8813,27374
2022-06-07,R_M003,8657,6783,29248
2022-06-08,R_M003,9444,9278,29414
2022-06-09,R_M003,8721,9901,28234
2022-06-10,R_M003,7550,7975,27809
2022-06-11,R_M003,8240,7482,28567
2022-06-12,R_M003,8447,9606,27408
2022-06-13,R_M003,9039,8220,28227
2022-06-14,R_M003,7865,9698,26394
2022-06-15,R_M003,8598,7669,27323
2022-06-16,R_M003,8214,9328,26209
2022-06-17,R_M003,9457,9933,25733
2022-06-18,R_M003,8654,8552,25835
2022-06-19,R_M003,7961,8542,25254
2022-06-20,R_M003,8906,9281,24879
2022-06-21,R_M003,8625,8856,24648
2022-06-22,R_M003,10030,8469,26209
2022-06-23,R_M003,9392,11472,24129
2022-06-24,R_M003,8798,8858,24069
2022-06-25,R_M003,10006,10183,23892
2022-06-26,R_M003,9483,9542,23833
2022-06-27,R_M003,7897,8979,22751
2022-06-28,R_M003,8548,7874,23425
2022-06-29,R_M003,8964,9024,23365
2022-06-30,R_M003,9016,8215,24166
2022-07-01,R_M003,16182,15232,25116
2022-07-02,R_M003,15355,15776,24695
2022-07-03,R_M003,15784,15585,24894
2022-07-04,R_M003,15903,13761,27036
2022-07-05,R_M003,16333,17190,26179
2022-07-06,R_M003,17311,17874,25616
2022-07-07,R_M003,18581,15612,28585
2022-07-08,R_M003,18322,17864,29043
2022-07-09,R_M003,16433,16641,28835
2022-07-10,R_M003,14431,14403,28863
2022-07-11,R_M003,16739,15122,30480
2022-07-12,R_M003,17391,14772,33099
2022-07-13,R_M003,16013,14712,34400
2022-07-14,R_M003,15313,16331,33382
2022-07-15,R_M003,18875,13930,38327
2022-07-16,R_M003,14515,17524,35318
2022-07-17,R_M003,18396,17064,36650
2022-07-18,R_M003,16123,15963,36810
2022-07-19,R_M003,15962,14993,37779
2022-07-20,R_M003,15197,15371,37605
2022-07-21,R_M003,15941,15426,38120
2022-07-22,R_M003,15984,13336,40768
2022-07-23,R_M003,17046,17576,40238
2022-07-24,R_M003,14594,15712,39120
2022-07-25,R_M003,16136,15205,40051
2022-07-26,R_M003,14624,17860,36815
2022-07-27,R_M003,14412,13228,37999
2022-07-28,R_M003,15207,16799,36407
2022-07-29,R_M003,15336,12373,39370
2022-07-30,R_M003,15022,15794,38598
2022-07-31,R_M003,14308,19665,33241
2022-08-01,R_M003,9460,9047,33654
2022-08-02,R_M003,7814,8977,32491
2022-08-03,R_M003,7443,9698,30236
2022-08-04,R_M003,8480,7609,31107
2022-08-05,R_M003,7157,7872,30392
2022-08-06,R_M003,8321,7192,31521
2022-08-07,R_M003,7623,8526,30618
2022-08-08,R_M003,7798,8559,29857
2022-08-09,R_M003,8550,7898,30509
2022-08-10,R_M003,8143,7010,31642
2022-08-11,R_M003,8248,8726,31164
2022-08-12,R_M003,8102,7219,32047
2022-08-13,R_M003,8266,7657,32656
2022-08-14,R_M003,7348,7326,32678
2022-08-15,R_M003,8492,8275,32895
2022-08-16,R_M003,8287,7583,33599
2022-08-17,R_M003,8851,6985,35465
2022-08-18,R_M003,9479,7717,37227
2022-08-19,R_M003,8118,8455,36890
2022-08-20,R_M003,9767,6360,40297
2022-08-21,R_M003,8076,6638,41735
2022-08-22,R_M003,8730,9054,41411
2022-08-23,R_M003,9744,8425,42730
2022-08-24,R_M003,9117,9487,42360
2022-08-25,R_M003,8741,8017,43084
2022-08-26,R_M003,7082,6884,43282
2022-08-27,R_M003,7708,8839,42151
2022-08-28,R_M003,7002,8863,40290
2022-08-29,R_M003,8130,9340,39080
2022-08-30,R_M003,9255,8763,39572
2022-08-31,R_M003,8585,7137,41020
2022-09-01,R_M003,6798,4556,43262
2022-09-02,R_M003,6757,6343,43676
2022-09-03,R_M003,5127,5608,43195
2022-09-04,R_M003,7084,6451,43828
2022-09-05,R_M003,6496,5408,44916
2022-09-06,R_M003,5673,6759,43830
2022-09-07,R_M003,6476,5869,44437
2022-09-08,R_M003,6349,6953,43833
2022-09-09,R_M003,5583,6459,42957
2022-09-10,R_M003,5515,6592,41880
2022-09-11,R_M003,5956,6128,41708
2022-09-12,R_M003,6556,5416,42848
2022-09-13,R_M003,5247,5868,42227
2022-09-14,R_M003,5591,5764,42054
2022-09-15,R_M003,5440,5902,41592
2022-09-16,R_M003,6077,6606,41063
2022-09-17,R_M003,5309,5515,40857
2022-09-18,R_M003,5740,6257,40340
2022-09-19,R_M003,6868,6067,41141
2022-09-20,R_M003,5439,4260,42320
2022-09-21,R_M003,5918,5659,42579
2022-09-22,R_M003,4772,5456,41895
2022-09-23,R_M003,5889,6536,41248
2022-09-24,R_M003,5234,5311,41171
2022-09-25,R_M003,6537,6419,41289
2022-09-26,R_M003,5906,5792,41403
2022-09-27,R_M003,6299,5698,42004
2022-09-28,R_M003,6053,7064,40993
2022-09-29,R_M003,6359,5544,41808
2022-09-30,R_M003,5779,6455,41132
2022-10-01,R_M003,4181,4878,40435
2022-10-02,R_M003,3855,4365,39925
2022-10-03,R_M003,3665,3897,39693
2022-10-04,R_M003,3157,3780,39070
2022-10-05,R_M003,3075,3468,38677
2022-10-06,R_M003,4522,3809,39390
2022-10-07,R_M003,4171,3447,40114
2022-10-08,R_M003,4357,3997,40474
2022-10-09,R_M003,4080,4481,40073
2022-10-10,R_M003,3853,4297,39629
2022-10-11,R_M003,3627,3941,39315
2022-10-12,R_M003,4193,4115,39393
2022-10-13,R_M003,3879,3252,40020
2022-10-14,R_M003,3727,4162,39585
2022-10-15,R_M003,3739,3607,39717
2022-10-16,R_M003,4666,3642,40741
2022-10-17,R_M003,4071,3622,41190
2022-10-18,R_M003,4247,4479,40958
2022-10-19,R_M003,3897,3504,41351
2022-10-20,R_M003,4308,3462,42197
2022-10-21,R_M003,4620,4416,42401
2022-10-22,R_M003,3848,4144,42105
2022-10-23,R_M003,4496,4261,42340
2022-10-24,R_M003,4333,4666,42007
2022-10-25,R_M003,3580,4058,41529
2022-10-26,R_M003,3979,4461,41047
2022-10-27,R_M003,4413,4436,41024
2022-10-28,R_M003,4645,4021,41648
2022-10-29,R_M003,4692,4271,42069
2022-10-30,R_M003,4019,3910,42178
2022-10-31,R_M003,4755,4328,42605
2022-11-01,R_M003,17309,15251,44663
2022-11-02,R_M003,16175,15277,45561
2022-11-03,R_M003,18687,15656,48592
2022-11-04,R_M003,15451,17578,46465
2022-11-05,R_M003,19901,15569,50797
2022-11-06,R_M003,17527,13700,54624
2022-11-07,R_M003,17556,19648,52532
2022-11-08,R_M003,15649,16797,51384
2022-11-09,R_M003,19238,17598,53024
2022-11-10,R_M003,13928,14525,52427
2022-11-11,R_M003,17144,15758,53813
2022-11-12,R_M003,17424,16269,54968
2022-11-13,R_M003,16166,16337,54797
2022-11-14,R_M003,14512,18155,51154
2022-11-15,R_M003,17289,17652,50791
2022-11-16,R_M003,16398,17347,49842
2022-11-17,R_M003,14935,18180,46597
2022-11-18,R_M003,16594,17737,45454
2022-11-19,R_M003,12403,15128,42729
2022-11-20,R_M003,14584,16421,40892
2022-11-21,R_M003,16371,14731,42532
2022-11-22,R_M003,17180,17194,42518
2022-11-23,R_M003,15259,15890,41887
2022-11-24,R_M003,15235,18050,39072
2022-11-25,R_M003,12629,16212,35489
2022-11-26,R_M003,17084,15863,36710
2022-11-27,R_M003,18495,15344,39861
2022-11-28,R_M003,18184,15868,42177
2022-11-29,R_M003,17873,15775,44275
2022-11-30,R_M003,16412,16104,44583
2022-12-01,R_M003,14904,13579,45908
2022-12-02,R_M003,15380,16562,44726
2022-12-03,R_M003,12639,14028,43337
2022-12-04,R_M003,16062,14450,44949
2022-12-05,R_M003,16909,17244,44614
2022-12-06,R_M003,15660,14745,45529
2022-12-07,R_M003,14883,15749,44663
2022-12-08,R_M003,14440,13531,45572
2022-12-09,R_M003,15700,14262,47010
2022-12-10,R_M003,15816,14700,48126
2022-12-11,R_M003,13710,15685,46151
2022-12-12,R_M003,13906,14838,45219
2022-12-13,R_M003,15258,17237,43240
2022-12-14,R_M003,15963,15832,43371
2022-12-15,R_M003,15729,14820,44280
2022-12-16,R_M003,13955,14486,43749
2022-12-17,R_M003,14714,11079,47384
2022-12-18,R_M003,15092,15714,46762
2022-12-19,R_M003,15964,16430,46296
2022-12-20,R_M003,12716,14283,44729
2022-12-21,R_M003,15614,12583,47760
2022-12-22,R_M003,15932,16334,47358
2022-12-23,R_M003,14759,13422,48695
2022-12-24,R_M003,16801,16703,48793
2022-12-25,R_M003,13421,16805,45409
2022-12-26,R_M003,12343,16279,41473
2022-12-27,R_M003,13382,12145,42710
2022-12-28,R_M003,13894,17817,38787
2022-12-29,R_M003,15441,17589,36639
2022-12-30,R_M003,13269,15004,34904
2022-12-31,R_M003,16792,16339,35357
2022-01-01,T_M001,6666,8530,28136
2022-01-02,T_M001,8488,8847,27777
2022-01-03,T_M001,8484,9453,26808
2022-01-04,T_M001,7492,7276,27024
2022-01-05,T_M001,7368,8847,25545
2022-01-06,T_M001,8693,8355,25883
2022-01-07,T_M001,7872,8434,25321
2022-01-08,T_M001,8000,6872,26449
2022-01-09,T_M001,8094,8337,26206
2022-01-10,T_M001,10529,6910,29825
2022-01-11,T_M001,8397,9214,29008
2022-01-12,T_M001,8277,7786,29499
2022-01-13,T_M001,7775,8653,28621
2022-01-14,T_M001,8641,8121,29141
2022-01-15,T_M001,8344,7430,30055
2022-01-16,T_M001,9239,8296,30998
2022-01-17,T_M001,7751,6780,31969
2022-01-18,T_M001,9156,8246,32879
2022-01-19,T_M001,7551,8789,31641
2022-01-20,T_M001,8528,8783,31386
2022-01-21,T_M001,8874,7773,32487
2022-01-22,T_M001,8823,7116,34194
2022-01-23,T_M001,8348,7761,34781
2022-01-24,T_M001,8383,8068,35096
2022-01-25,T_M001,7898,8533,34461
2022-01-26,T_M001,8026,6939,35548
2022-01-27,T_M001,8605,8401,35752
2022-01-28,T_M001,8866,8313,36305
2022-01-29,T_M001,6727,10368,32664
2022-01-30,T_M001,8631,8552,32743
2022-01-31,T_M001,8481,8634,32590
2022-02-01,T_M001,5787,5868,32509
2022-02-02,T_M001,7112,7084,32537
2022-02-03,T_M001,6147,5394,33290
2022-02-04,T_M001,6162,7361,32091
2022-02-05,T_M001,5464,6132,31423
2022-02-06,T_M001,5172,5160,31435
2022-02-07,T_M001,5837,6166,31106
2022-02-08,T_M001,5985,5627,31464
2022-02-09,T_M001,6700,6640,31524
2022-02-10,T_M001,4992,5742,30774
2022-02-11,T_M001,6157,5101,31830
2022-02-12,T_M001,4354,7599,28585
2022-02-13,T_M001,6575,5984,29176
2022-02-14,T_M001,5546,5827,28895
2022-02-15,T_M001,5188,5503,28580
2022-02-16,T_M001,6316,6244,28652
2022-02-17,T_M001,5386,6215,27823
2022-02-18,T_M001,6893,6155,28561
2022-02-19,T_M001,5719,5217,29063
2022-02-20,T_M001,5776,5823,29016
2022-02-21,T_M001,5811,6503,28324
2022-02-22,T_M001,6286,4769,29841
2022-02-23,T_M001,6457,6131,30167
2022-02-24,T_M001,5650,6334,29483
2022-02-25,T_M001,6054,7273,28264
2022-02-26,T_M001,5719,6056,27927
2022-02-27,T_M001,6937,5660,29204
2022-02-28,T_M001,5804,5978,29030
2022-03-01,T_M001,8598,7682,29946
2022-03-02,T_M001,8688,8457,30177
2022-03-03,T_M001,9109,9121,30165
2022-03-04,T_M001,7745,7662,30248
2022-03-05,T_M001,8032,8501,29779
2022-03-06,T_M001,8512,7898,30393
2022-03-07,T_M001,8234,8644,29983
2022-03-08,T_M001,8511,7236,31258
2022-03-09,T_M001,9344,7970,32632
2022-03-10,T_M001,7636,7598,32670
2022-03-11,T_M001,8267,7105,33832
2022-03-12,T_M001,8962,8202,34592
2022-03-13,T_M001,7368,6702,35258
2022-03-14,T_M001,9606,8610,36254
2022-03-15,T_M001,8178,9575,34857
2022-03-16,T_M001,7186,8337,33706
2022-03-17,T_M001,7927,8475,33158
2022-03-18,T_M001,8692,7628,34222
2022-03-19,T_M001,9065,8344,34943
2022-03-20,T_M001,6487,6473,34957
2022-03-21,T_M001,7270,6978,35249
2022-03-22,T_M001,8994,6558,37685
2022-03-23,T_M001,8651,8566,37770
2022-03-24,T_M001,8363,7857,38276
2022-03-25,T_M001,7448,8191,37533
2022-03-26,T_M001,6625,8429,35729
2022-03-27,T_M001,7888,7676,35941
2022-03-28,T_M001,7068,8278,34731
2022-03-29,T_M001,8403,7545,35589
2022-03-30,T_M001,8978,8304,36263
2022-03-31,T_M001,8730,7582,37411
2022-04-01,T_M001,7264,6884,37791
2022-04-02,T_M001,6314,6367,37738
2022-04-03,T_M001,7155,6911,37982
2022-04-04,T_M001,6630,7028,37584
2022-04-05,T_M001,7323,5754,39153
2022-04-06,T_M001,7737,6757,40133
2022-04-07,T_M001,7527,5996,41664
2022-04-08,T_M001,6253,6560,41357
2022-04-09,T_M001,6855,7099,41113
2022-04-10,T_M001,8390,7758,41745
2022-04-11,T_M001,5752,7170,40327
2022-04-12,T_M001,6759,7763,39323
2022-04-13,T_M001,6905,6300,39928
2022-04-14,T_M001,7797,7155,40570
2022-04-15,T_M001,6547,6750,40367
2022-04-16,T_M001,7182,7639,39910
2022-04-17,T_M001,6250,7721,38439
2022-04-18,T_M001,7003,8043,37399
2022-04-19,T_M001,5915,6588,36726
2022-04-20,T_M001,6863,5395,38194
2022-04-21,T_M001,7957,7044,39107
2022-04-22,T_M001,5556,7150,37513
2022-04-23,T_M001,7003,6670,37846
2022-04-24,T_M001,7404,7437,37813
2022-04-25,T_M001,6358,6497,37674
2022-04-26,T_M001,7188,8325,36537
2022-04-27,T_M001,7278,6792,37023
2022-04-28,T_M001,7680,6439,38264
2022-04-29,T_M001,6968,6164,39068
2022-04-30,T_M001,8497,6860,40705
2022-05-01,T_M001,7147,7266,40586
2022-05-02,T_M001,7993,9884,38695
2022-05-03,T_M001,8703,8592,38806
2022-05-04,T_M001,9041,7743,40104
2022-05-05,T_M001,8145,8216,40033
2022-05-06,T_M001,7697,7462,40268
2022-05-07,T_M001,8425,8908,39785
2022-05-08,T_M001,8809,9352,39242
2022-05-09,T_M001,7506,7115,39633
2022-05-10,T_M001,7522,7789,39366
2022-05-11,T_M001,9063,7424,41005
2022-05-12,T_M001,7989,7685,41309
2022-05-13,T_M001,9080,7565,42824
2022-05-14,T_M001,8365,6428,44761
2022-05-15,T_M001,8235,8102,44894
2022-05-16,T_M001,9292,8285,45901
2022-05-17,T_M001,8885,6319,48467
2022-05-18,T_M001,7815,8884,47398
2022-05-19,T_M001,7832,9427,45803
2022-05-20,T_M001,7678,7685,45796
2022-05-21,T_M001,7830,9110,44516
2022-05-22,T_M001,8349,7635,45230
2022-05-23,T_M001,6850,8579,43501
2022-05-24,T_M001,7362,8873,41990
2022-05-25,T_M001,7845,6724,43111
2022-05-26,T_M001,7887,8389,42609
2022-05-27,T_M001,8587,8193,43003
2022-05-28,T_M001,8724,8528,43199
2022-05-29,T_M001,8614,7859,43954
2022-05-30,T_M001,9179,7482,45651
2022-05-31,T_M001,8137,7899,45889
2022-06-01,T_M001,13839,12682,47046
2022-06-02,T_M001,13894,11933,49007
2022-06-03,T_M001,13818,16446,46379
2022-06-04,T_M001,14059,15756,44682
2022-06-05,T_M001,11842,14353,42171
2022-06-06,T_M001,12647,12344,42474
2022-06-07,T_M001,14467,13795,43146
2022-06-08,T_M001,12640,15105,40681
2022-06-09,T_M001,14460,14726,40415
2022-06-10,T_M001,12629,15726,37318
2022-06-11,T_M001,15262,12608,39972
2022-06-12,T_M001,10598,15655,34915
2022-06-13,T_M001,13208,15468,32655
2022-06-14,T_M001,13397,14891,31161
2022-06-15,T_M001,14161,12683,32639
2022-06-16,T_M001,14841,12035,35445
2022-06-17,T_M001,13996,15136,34305
2022-06-18,T_M001,12894,14196,33003
2022-06-19,T_M001,12575,14263,31315
2022-06-20,T_M001,13540,13668,31187
2022-06-21,T_M001,14069,13657,31599
2022-06-22,T_M001,14118,12910,32807
2022-06-23,T_M001,11540,13428,30919
2022-06-24,T_M001,15060,13767,32212
2022-06-25,T_M001,12091,14170,30133
2022-06-26,T_M001,15976,16453,29656
2022-06-27,T_M001,16137,15684,30109
2022-06-28,T_M001,14370,15186,29293
2022-06-29,T_M001,13012,15020,27285
2022-06-30,T_M001,13373,14223,26435
2022-07-01,T_M001,14989,14730,26694
2022-07-02,T_M001,13338,16335,23697
2022-07-03,T_M001,14604,13212,25089
2022-07-04,T_M001,10976,14745,21320
2022-07-05,T_M001,11231,13502,19049
2022-07-06,T_M001,16994,15477,20566
2022-07-07,T_M001,13833,14708,19691
2022-07-08,T_M001,15898,17032,18557
2022-07-09,T_M001,17383,12068,23872
2022-07-10,T_M001,13781,14487,23166
2022-07-11,T_M001,12582,11918,23830
2022-07-12,T_M001,12394,15819,20405
2022-07-13,T_M001,14058,11829,22634
2022-07-14,T_M001,11586,15351,18869
2022-07-15,T_M001,14396,15564,17701
2022-07-16,T_M001,16014,13181,20534
2022-07-17,T_M001,15857,17083,19308
2022-07-18,T_M001,13700,14119,18889
2022-07-19,T_M001,15919,13885,20923
2022-07-20,T_M001,11726,16490,16159
2022-07-21,T_M001,14418,13782,16795
2022-07-22,T_M001,14898,15154,16539
2022-07-23,T_M001,13279,12124,17694
2022-07-24,T_M001,14210,15759,16145
2022-07-25,T_M001,17636,12221,21560
2022-07-26,T_M001,12798,13221,21137
2022-07-27,T_M001,14593,13345,22385
2022-07-28,T_M001,12377,14476,20286
2022-07-29,T_M001,13599,13465,20420
2022-07-30,T_M001,12797,12925,20292
2022-07-31,T_M001,14220,14633,19879
2022-08-01,T_M001,9083,9861,19101
2022-08-02,T_M001,9439,7907,20633
